Id,SessionId,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Thermometer,Barometer,Trigger
1,3712,-0.171785021199273,-120.476724313729,0,-1.358,0.4577625,0.0381475,0,0,0,0,0,1
2,3712,-0.372198436152465,-120.991243832808,0,-1.40375,0.42725,-0.1297,0,0,0,0,0,1
3,3712,-1.0593238622738,-119.759915069199,0,-1.556375,0.5722,-0.05340625,0,0,0,0,0,1
4,3712,-1.11658064978164,-120.447406962214,0,-0.86975,0.396725,0.175475,0,0,0,0,0,1
5,3712,-0.715753819875254,-120.648230820088,0,-1.34275,0.55695,-0.2594,0,0,0,0,0,1
6,3712,-0.200413414953192,-120.24658310434,0,-1.1444125,0.68665,-0.1449625,0,0,0,0,0,1
7,3712,-0.801653659812769,-120.476724313729,0,-0.99945,0.4043625,-0.2441375,0,0,0,0,0,1
8,3712,0.171785021199273,-120.90475764584,0,-1.0299625,0.61035,-0.1831,0,0,0,0,0,1
9,3712,-0.773010607383093,-120.847588810387,0,-1.213075,0.6790125,-0.2059875,0,0,0,0,0,1
10,3712,0.0858910447320608,-119.988590411012,0,-0.8316,0.267025,-0.1297,0,0,0,0,0,1
11,3712,-0.543968798675981,-120.333069291307,0,-1.0986375,0.55695,-0.0915525,0,0,0,0,0,1
12,3712,-0.858910447320608,-120.161562784948,0,-1.541125,0.42725,-0.2594,0,0,0,0,0,1
13,3712,-0.343570042398546,-120.447406962214,0,-1.31225,0.4501375,-0.22125,0,0,0,0,0,1
14,3712,-0.200413414953192,-121.020561184323,0,-1.319875,0.10681125,-0.10681125,0,0,0,0,0,1
15,3712,0.114520904353556,-120.390238126761,0,-1.449625,0.7171625,0.007629375,0,0,0,0,0,1
16,3712,0.858910447320608,-119.988590411012,0,-1.686125,0.5950875,-0.2594,0,0,0,0,0,1
17,3712,-0.543968798675981,-120.991243832808,0,-0.9231625,0.48065,-0.2059875,0,0,0,0,0,1
18,3712,-0.658497032367416,-120.847588810387,0,-1.51825,0.656125,-0.11444125,0,0,0,0,0,1
19,3712,-0.543968798675981,-120.819737326448,0,-1.136775,0.602725,-0.05340625,0,0,0,0,0,1
20,3712,-0.601240244859577,-120.189414268886,0,-1.449625,0.5188,-0.2441375,0,0,0,0,0,1
21,3712,-0.458083617414223,-120.762568490995,0,-1.571625,0.602725,-0.0381475,0,0,0,0,0,1
22,3712,-0.515340404922062,-120.390238126761,0,-1.1444125,0.3738375,0.04577625,0,0,0,0,0,1
23,3712,-0.916167234828447,-120.504575797667,0,-1.480125,0.4119875,0.11444125,0,0,0,0,0,1
24,3712,-1.37425085224267,-120.303751939793,0,-1.34275,0.396725,-0.0991825,0,0,0,0,0,1
25,3712,-0.171785021199273,-120.819737326448,0,-1.1444125,0.4043625,-0.1831,0,0,0,0,0,0
26,3712,0.229041808707112,-120.705399655542,0,-0.747675,0.4577625,-0.1907375,0,0,0,0,0,0
27,3712,-0.257670202461031,-120.24658310434,0,-1.304625,0.617975,-0.434875,0,0,0,0,0,0
