Id,SessionId,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Thermometer,Barometer,Trigger
1,5112,0,228.741658767556,4.12764431262689,-1.0376,0.42725,-0.42725,0,0,0,0,0,1
2,5112,0,231.9516313329,1.49055909678358,-1.2207,0.36621,-0.30518,0,0,0,0,0,1
3,5112,0,230.002635554381,1.49055909678358,-0.97656,0.36621,-0.24414,0,0,0,0,0,1
4,5112,0,232.86977271772,2.29314616562687,-1.1597,0.30518,-0.18311,0,0,0,0,0,1
5,5112,0,229.544738955813,-0.917249073500009,-0.67139,0.12207,-0.61035,0,0,0,0,0,1
6,5112,0,229.314616562687,3.89846119457456,-0.91553,0.18311,-0.24414,0,0,0,0,0,1
7,5112,0,231.493734734332,3.32503376190674,-1.0376,0,-0.12207,0,0,0,0,0,1
8,5112,0,231.263612341206,4.47165380847388,-0.97656,0.18311,-0.30518,0,0,0,0,0,1
9,5112,0,232.296814922589,3.66904325775373,-1.1597,0.36621,-0.18311,0,0,0,0,0,1
10,5112,0,229.42967775925,3.21044220288058,-0.79346,0.18311,-0.24414,0,0,0,0,0,1
11,5112,0,231.836570136337,4.35706224944771,-0.91553,0.061035,-0.24414,0,0,0,0,0,1
12,5112,0,230.117696750944,3.55445169872757,-0.91553,0.24414,-0.48828,0,0,0,0,0,1
13,5112,0,229.086842357246,3.7836348167799,-0.85449,0.061035,0.061035,0,0,0,0,0,1
14,5112,0,230.805715742638,2.86643270703359,-1.0376,0.36621,-0.54932,0,0,0,0,0,1
15,5112,0,231.723857127459,6.19146646894033,-0.91553,0.18311,0.54932,0,0,0,0,0,1
16,5112,0,227.250559587605,2.06384563819029,-0.85449,0.12207,-0.24414,0,0,0,0,0,1
17,5112,0,230.805715742638,4.81566330432087,-1.4038,0.12207,-0.48828,0,0,0,0,0,1
18,5112,0,234.015688307982,3.32503376190674,-1.0986,0.36621,-0.30518,0,0,0,0,0,0
19,5112,0,232.066692529463,2.98102426605975,-0.97656,0.24414,0,0,0,0,0,0,0
20,5112,0,231.378673537769,3.55445169872757,-0.85449,0.18311,-0.12207,0,0,0,0,0,0
21,5112,0,230.117696750944,2.40783165216043,-1.0986,0.30518,-0.24414,0,0,0,0,0,0
22,5112,0,232.524589128031,5.73286541406718,-0.67139,-0.12207,-0.30518,0,0,0,0,0,0
23,5112,0,226.104643997344,6.3060580279665,-1.0986,0.061035,-0.12207,0,0,0,0,0,0
24,5112,0,229.77486134894,4.47165380847388,-0.85449,0.24414,-0.12207,0,0,0,0,0,0
25,5112,0,229.887574357818,3.43962532093291,-1.1597,0.061035,-0.30518,0,0,0,0,0,0
26,5112,0,229.659800152377,-1.60519761956344,-0.97656,0.12207,-0.18311,0,0,0,0,0,0
27,5112,0,229.77486134894,0,-1.0986,0.24414,-0.12207,0,0,0,0,0,0
28,5112,0,231.836570136337,1.71985962422015,-0.91553,0.12207,0.061035,0,0,0,0,0,0
29,5112,0,233.327669316288,3.43962532093291,-0.91553,0.24414,-0.12207,0,0,0,0,0,0
30,5112,0,233.672852905977,5.38885591822019,-1.0376,0.18311,-0.18311,0,0,0,0,0,0
31,5112,0,231.9516313329,3.43962532093291,-0.97656,0.30518,-0.061035,0,0,0,0,0,0
32,5112,0,233.327669316288,1.03191107815672,-0.97656,0.18311,-0.12207,0,0,0,0,0,0
33,5112,0,230.347819144071,2.63701477021276,-0.85449,0.24414,-0.54932,0,0,0,0,0,0
34,5112,0,230.805715742638,2.63701477021276,-0.79346,0.18311,-0.42725,0,0,0,0,0,0
35,5112,0,229.659800152377,3.21044220288058,-0.91553,-0.24414,-0.12207,0,0,0,0,0,0
36,5112,0,230.347819144071,4.35706224944771,-0.79346,0.30518,0.061035,0,0,0,0,0,0
37,5112,0,226.792662989038,2.98102426605975,-0.85449,0.18311,0.12207,0,0,0,0,0,0
38,5112,0,233.327669316288,3.43962532093291,-0.91553,0.061035,-0.12207,0,0,0,0,0,0
39,5112,0,226.907724185601,1.26123508747015,-1.2207,0.18311,-0.30518,0,0,0,0,0,0
40,5112,0,228.741658767556,2.29314616562687,-1.0376,0.42725,-0.42725,0,0,0,0,0,0
41,5112,0,229.314616562687,2.86643270703359,-0.85449,0,0.54932,0,0,0,0,0,0
42,5112,0,227.823517382736,2.75184114800743,-1.0376,0.12207,-0.12207,0,0,0,0,0,0
43,5112,0,228.283762168989,1.71985962422015,-1.0986,0.36621,-0.54932,0,0,0,0,0,0
44,5112,0,232.984833914283,2.5224232111866,-1.0986,0.061035,-0.18311,0,0,0,0,0,0
45,5112,0,229.42967775925,3.32503376190674,-1.0376,0.42725,-0.30518,0,0,0,0,0,0
46,5112,0,231.608795930895,1.49055909678358,-0.79346,0,-0.30518,0,0,0,0,0,0
47,5112,0,229.086842357246,5.73286541406718,-0.73242,0.54932,-0.54932,0,0,0,0,0,0
48,5112,0,231.9516313329,2.86643270703359,-0.85449,0.30518,0,0,0,0,0,0,0
49,5112,0,229.199555366124,1.94918363353358,-1.4038,0.24414,-0.42725,0,0,0,0,0,0
50,5112,0,229.314616562687,1.49055909678358,-1.1597,-0.24414,-0.12207,0,0,0,0,0,0
51,5112,0,230.690654546075,6.87948546063431,-0.54932,0.54932,-0.24414,0,0,0,0,0,0
