Id,SessionId,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Thermometer,Barometer,Trigger
1,2131,0,-1.2346026805715,254.5787264144,-3.250125,-0.656125,0.396725,0,0,0,0,0,1
2,2131,0,-5.55574366880495,254.5787264144,-3.265375,0.2365125,0.16785,0,0,0,0,0,1
3,2131,0,-6.72865098220438,255.381524737233,-3.601125,1.20545,0.1525875,0,0,0,0,0,1
4,2131,0,-4.07435951954515,254.515513948035,-3.326375,1.5945,0.3738375,0,0,0,0,0,1
5,2131,0,0.12346026805715,254.515513948035,-3.471375,1.503,0.1983625,0,0,0,0,0,1
6,2131,0,-0.864240840139962,256.554115988301,-3.34925,0.61035,0.01525875,0,0,0,0,0,1
7,2131,0,-6.35822592930647,255.688105199103,-3.250125,0.267025,0.29755,0,0,0,0,0,1
8,2131,0,-6.54343845575542,254.515513948035,-3.3035,-0.05340625,0.05340625,0,0,0,0,0,1
9,2131,0,-4.07435951954515,255.874581974879,-3.31875,0.2746625,-0.2594,0,0,0,0,0,1
10,2131,0,-0.308653830766194,255.071783652046,-3.067,0.175475,-0.2441375,0,0,0,0,0,1
11,2131,0,-0.432120420069981,255.318312270868,-3.692625,0.5188,0,0,0,0,0,0,1
12,2131,0,-5.67932404054819,253.58945131579,-3.410375,0.694275,0.068665,0,0,0,0,0,1
13,2131,0,-6.23496161989505,256.061058750655,-3.341625,0.8010875,0.0991825,0,0,0,0,0,1
14,2131,0,-3.580354094904,257.356914311134,-2.87625,0.6637625,0.068665,0,0,0,0,0,1
15,2131,0,-0.864240840139962,255.874581974879,-3.379875,0.2365125,0.1602125,0,0,0,0,0,1
16,2131,0,-4.07435951954515,256.307587369478,-3.02125,0.1449625,0.01525875,0,0,0,0,0,1
17,2131,0,-5.43247935939353,254.268985329212,-3.517125,0.3891,0.07629375,0,0,0,0,0,1
18,2131,0,-6.41985808401218,256.307587369478,-3.006,0.267025,0.0305175,0,0,0,0,0,1
19,2131,0,-1.41981520702046,254.085669176754,-3.204375,0.55695,-0.0381475,0,0,0,0,0,1
20,2131,0,0.308653830766194,255.628053356056,-3.4485,0.5035375,0.267025,0,0,0,0,0,1
21,2131,0,-3.64198624960971,255.564840889691,-3.28825,0.617975,-0.068665,0,0,0,0,0,1
22,2131,0,-7.71634576915485,254.208933486166,-3.356875,0.5035375,-0.0991825,0,0,0,0,0,0
23,2131,0,-5.7409561952539,255.011731808999,-3.0365,0.175475,0.0305175,0,0,0,0,0,0
24,2131,0,-2.34578302056568,254.762042566858,-3.219625,0.3204375,0.251775,0,0,0,0,0,0
25,2131,0,-2.22229746752198,256.184323060067,-3.273,0.7019,0.04577625,0,0,0,0,0,0
26,2131,0,-4.81489356300914,255.751317665468,-3.311125,0.488275,0.396725,0,0,0,0,0,0
27,2131,0,-5.18531861590704,254.455462104989,-3.219625,0.1525875,0.4043625,0,0,0,0,0,0
28,2131,0,-3.76556662135295,254.392249638624,-2.952625,0.16785,0.04577625,0,0,0,0,0,0
29,2131,0,-0.555574366880495,255.011731808999,-3.250125,0.5950875,-0.02288875,0,0,0,0,0,0
30,2131,0,-2.53096394078145,255.071783652046,-3.456125,0.5722,-0.2746625,0,0,0,0,0,0
31,2131,0,-4.2595720459941,254.825255033223,-3.395125,0.526425,0.137325,0,0,0,0,0,0
32,2131,0,-6.41985808401218,255.44157658028,-3.501875,0.48065,0.12207,0,0,0,0,0,0
33,2131,0,-3.82719877605866,254.638778257447,-3.0975,0.564575,0.3280625,0,0,0,0,0,0
34,2131,0,-2.03711654730621,256.800644607124,-3.067,0.3585875,0.2746625,0,0,0,0,0,0
35,2131,0,-4.38283635540552,255.751317665468,-3.3035,0.7553125,0.0381475,0,0,0,0,0,0
36,2131,0,-6.11138124815181,255.318312270868,-3.234875,0.3204375,-0.02288875,0,0,0,0,0,0
37,2131,0,-5.80258834995961,256.244374903113,-3.31875,0.35095,0.175475,0,0,0,0,0,0
38,2131,0,-2.7161764672304,254.825255033223,-3.14325,0.2899125,0.3585875,0,0,0,0,0,0
39,2131,0,-1.85193562709044,255.874581974879,-3.43325,-0.07629375,0.137325,0,0,0,0,0,0
40,2131,0,-4.13599167425086,255.751317665468,-3.517125,0.2441375,0.0381475,0,0,0,0,0,0
41,2131,0,-4.69162925359772,256.184323060067,-3.34925,0.617975,0.137325,0,0,0,0,0,0
42,2131,0,-4.19762382895657,256.490903521936,-3.0365,0.213625,0.16785,0,0,0,0,0,0
43,2131,0,-4.13599167425086,254.392249638624,-3.173875,0.2288875,-0.2059875,0,0,0,0,0,0
44,2131,0,-0.555574366880495,256.367639212525,-3.067,0.55695,0.1602125,0,0,0,0,0,0
45,2131,0,-3.88914699309619,255.874581974879,-3.34925,0.61035,0.29755,0,0,0,0,0,0
46,2131,0,-4.32120420069981,254.701990723811,-3.151,0.3585875,0.2288875,0,0,0,0,0,0
47,2131,0,-5.55574366880495,255.751317665468,-3.067,0.4653875,0.2059875,0,0,0,0,0,0
48,2131,0,-2.7161764672304,254.762042566858,-3.158625,0.68665,0.42725,0,0,0,0,0,0
49,2131,0,-2.53096394078145,255.874581974879,-3.25775,0.4425,-0.05340625,0,0,0,0,0,0
50,2131,0,-2.90135738744617,256.121110593702,-3.5095,0.6485,0.11444125,0,0,0,0,0,0
51,2131,0,-5.06205430649562,255.628053356056,-3.006,0.4653875,-0.08392375,0,0,0,0,0,0
52,2131,0,-3.45708978549258,255.937794441244,-3.0975,0.4959125,0.10681125,0,0,0,0,0,0
53,2131,0,-2.83963041404091,255.628053356056,-3.273,0.4119875,-0.0915525,0,0,0,0,0,0
54,2131,0,-1.17287570716625,255.504789046645,-3.364625,0.3128,0.175475,0,0,0,0,0,0
55,2131,0,-3.580354094904,254.825255033223,-3.677375,0.488275,0.0915525,0,0,0,0,0,0
56,2131,0,-3.580354094904,256.430851678889,-3.364625,0.55695,0.05340625,0,0,0,0,0,0
57,2131,0,-3.70393446664724,255.258260427822,-3.273,0.526425,0.137325,0,0,0,0,0,0
58,2131,0,-2.96308436085143,254.762042566858,-3.204375,0.5188,0.1907375,0,0,0,0,0,0
59,2131,0,-2.90135738744617,255.381524737233,-2.92975,0.3128,0.1983625,0,0,0,0,0,0
60,2131,0,-5.61737582351066,255.195047961457,-3.212,0.42725,0.29755,0,0,0,0,0,0
61,2131,0,-4.50641672714876,255.071783652046,-3.128,0.6790125,0.0915525,0,0,0,0,0,0
62,2131,0,-3.45708978549258,255.937794441244,-3.16625,0.343325,0.08392375,0,0,0,0,0,0
63,2131,0,-3.27187725904362,256.614167831347,-3.219625,0.10681125,0.1525875,0,0,0,0,0,0
64,2131,0,-2.40750999397093,255.318312270868,-3.456125,0.48065,0.0991825,0,0,0,0,0,0
65,2131,0,-4.56804888185447,256.490903521936,-3.364625,0.3585875,0.175475,0,0,0,0,0,0
66,2131,0,-3.70393446664724,256.184323060067,-3.044125,0.2059875,-0.0915525,0,0,0,0,0,0
67,2131,0,-3.08653830766194,256.614167831347,-3.2425,0.488275,0.1907375,0,0,0,0,0,0
68,2131,0,-1.17287570716625,256.061058750655,-3.14325,0.3738375,0.2288875,0,0,0,0,0,0
69,2131,0,-2.34578302056568,256.061058750655,-3.311125,0.4577625,-0.1907375,0,0,0,0,0,0
70,2131,0,-3.39514156845504,254.948519342634,-3.128,0.4577625,-0.2365125,0,0,0,0,0,0
71,2131,0,-3.1482652810672,255.874581974879,-2.92975,0.526425,0.068665,0,0,0,0,0,0
72,2131,0,-3.82719877605866,256.490903521936,-3.311125,0.5188,-0.07629375,0,0,0,0,0,0
73,2131,0,-2.96308436085143,255.99784628429,-3.40275,0.343325,0.305175,0,0,0,0,0,0
74,2131,0,-3.1482652810672,254.5787264144,-3.364625,0.2594,0.11444125,0,0,0,0,0,0
75,2131,0,-4.38283635540552,256.307587369478,-3.395125,0.267025,0.07629375,0,0,0,0,0,0
76,2131,0,-4.2595720459941,253.899192400978,-3.578125,0.6256125,-0.061035,0,0,0,0,0,0
77,2131,0,-3.02481133425668,254.208933486166,-3.52475,0.4501375,0.2899125,0,0,0,0,0,0
78,2131,0,-2.83963041404091,254.332197795577,-3.135625,0.4501375,-0.1297,0,0,0,0,0,0
79,2131,0,-3.39514156845504,255.258260427822,-3.479,0.7782,0.251775,0,0,0,0,0,0
80,2131,0,-4.81489356300914,255.628053356056,-3.37225,0.343325,0.04577625,0,0,0,0,0,0
81,2131,0,-3.33350941374933,256.430851678889,-3.311125,0.175475,0.05340625,0,0,0,0,0,0
82,2131,0,-4.2595720459941,255.504789046645,-3.128,0.4959125,0.3128,0,0,0,0,0,0
83,2131,0,-3.45708978549258,254.762042566858,-2.662625,0.488275,0.1983625,0,0,0,0,0,0
