Id,SessionId,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Thermometer,Barometer,Trigger
1,3731,-60.7211212118032,-283.91411829177,0,8.0566,-5.127,-5.9204,0,0,0,0,0,1
2,3731,-49.1480967014503,-270.550292226406,0,10.01,-0.18311,-10.62,0,0,0,0,0,1
3,3731,-36.6222582668758,-251.103115721781,0,-0.42725,5.6763,-7.7515,0,0,0,0,0,1
4,3731,-17.8938454968814,-242.999311140645,0,-4.3335,6.1646,-4.5776,0,0,0,0,0,1
5,3731,-13.0029783304732,-238.824031662453,0,-2.6245,3.6621,-4.6387,0,0,0,0,0,1
6,3731,-9.06614664459969,-235.005446627688,0,-3.479,0.30518,-5.188,0,0,0,0,0,1
7,3731,-3.81736347845186,-235.484296702425,0,-1.77,-2.0142,-6.4697,0,0,0,0,0,1
8,3731,6.91889495742443,-232.261831148455,0,1.2817,-5.127,-7.019,0,0,0,0,0,1
9,3731,4.65241937409016,-244.191550102235,0,6.2866,-11.108,-9.5215,0,0,0,0,0,1
10,3731,-2.5051676869149,-258.872213873126,0,4.5166,-16.479,-9.8267,0,0,0,0,0,0
11,3731,-7.51550306074471,-274.361547923292,0,2.4414,-18.982,-10.986,0,0,0,0,0,0
12,3731,-1.67008736015034,-274.361547923292,0,3.1738,-21.24,-12.451,0,0,0,0,0,0
13,3731,10.8557266432979,-279.492084438331,0,9.2163,-27.649,-12.634,0,0,0,0,0,0
14,3731,12.5258384345745,-271.038914751648,0,14.587,-37.17,-10.803,0,0,0,0,0,0
15,3731,28.987531309972,-265.175444448746,0,18.494,-47.241,-8.1787,0,0,0,0,0,0
16,3731,26.4833408681076,-265.297600080056,0,29.297,-54.749,-11.047,0,0,0,0,0,0
17,3731,24.5752699070383,-275.558673110135,0,37.781,-62.622,-16.541,0,0,0,0,0,0
18,3731,29.466381384709,-285.575434877592,0,57.739,-67.2,-28.625,0,0,0,0,0,0
19,3731,12.0484542274132,-275.094481711155,0,68.176,-75.073,-33.63,0,0,0,0,0,0
20,3731,6.79967106126542,-278.417114882799,0,56.58,-69.275,-31.433,0,0,0,0,0,0
21,3731,15.5081460173881,-268.522508746652,0,32.166,-58.289,-20.813,0,0,0,0,0,0
22,3731,16.5816497053444,-253.741677358087,0,5.5542,-55.359,-6.1035,0,0,0,0,0,0
23,3731,15.7465938097061,-229.518215669222,0,-4.5166,-51.208,-0.67139,0,0,0,0,0,0
24,3731,20.9956212871165,-217.827921752811,0,-5.127,-55.664,3.0518,0,0,0,0,0,0
25,3731,-17.5359294971417,-215.560713235689,0,10.01,-35.095,2.5635,0,0,0,0,0,0
