Id,SessionId,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Thermometer,Barometer,Trigger
1,5712,0,435.674165602492,5.53823657288871,-1.07575,0.511175,-0.0915525,0,0,0,0,0,1
2,5712,0,435.023648401207,5.646711706197,-0.94605,0.381475,-0.10681125,0,0,0,0,0,1
3,5712,0,436.002204191174,4.66949031048887,-1.0376,0.4196125,0,0,0,0,0,0,1
4,5712,0,437.414438115332,6.40676043624538,-1.0986375,0.2746625,0,0,0,0,0,0,1
5,5712,0,436.002204191174,7.71001882924713,-0.9002625,0.42725,-0.2746625,0,0,0,0,0,1
6,5712,0,438.932311584997,5.86410677089994,-1.1138875,0.6637625,-0.1907375,0,0,0,0,0,1
7,5712,0,439.477189240774,5.75568723735244,-0.877375,0.8926375,-0.251775,0,0,0,0,0,1
8,5712,0,437.520077660839,3.3663987167695,-0.7019,0.6637625,-0.12207,0,0,0,0,0,1
9,5712,0,437.414438115332,10.3165356152506,-0.9613,0.48065,-0.137325,0,0,0,0,0,1
10,5712,0,437.520077660839,4.4523176448291,-0.8010875,0.5493125,-0.2288875,0,0,0,0,0,1
11,5712,0,438.064955316617,5.53823657288871,-1.0299625,0.61035,0.1525875,0,0,0,0,0,1
12,5712,0,438.498633450807,4.4523176448291,-0.7553125,0.3280625,-0.29755,0,0,0,0,0,1
13,5712,0,433.722613998637,8.14425296104507,-0.8316,0.4577625,-0.07629375,0,0,0,0,0,1
14,5712,0,437.736916727934,4.9953049087393,-0.9765625,0.5188,-0.1297,0,0,0,0,0,1
15,5712,0,437.197599048236,4.4523176448291,-1.0299625,0.2822875,-0.11444125,0,0,0,0,0,1
16,5712,0,437.197599048236,4.56090397765898,-1.083375,0.55695,-0.12207,0,0,0,0,0,1
17,5712,0,437.520077660839,6.94997009919875,-0.991825,0.473025,-0.1449625,0,0,0,0,0,1
18,5712,0,438.064955316617,6.62415550094832,-1.0604875,0.488275,-0.0915525,0,0,0,0,0,1
19,5712,0,435.785365124079,5.75568723735244,-0.8087125,0.4043625,-0.10681125,0,0,0,0,0,1
20,5712,0,437.303238593744,8.03583342749757,-0.915525,0.4501375,-0.02288875,0,0,0,0,0,0
21,5712,0,436.330242779857,5.646711706197,-1.1596625,0.4959125,-0.061035,0,0,0,0,0,0
22,5712,0,435.674165602492,7.16736516390169,-1.0681125,0.6332375,-0.12207,0,0,0,0,0,0
23,5712,0,436.980759981142,2.49765245436965,-0.7782,0.4501375,-0.11444125,0,0,0,0,0,0
24,5712,0,436.763920914047,4.66949031048887,-1.045225,0.2822875,0.05340625,0,0,0,0,0,0
25,5712,0,437.414438115332,7.38420423099669,-0.81635,0.55695,-0.1831,0,0,0,0,0,0
26,5712,0,440.561384576249,6.51573596740082,-0.9765625,0.42725,0.0381475,0,0,0,0,0,0
27,5712,0,434.373131199922,4.88671857590942,-0.9307875,0.7095375,0.0305175,0,0,0,0,0,0
28,5712,0,437.848116249522,4.4523176448291,-1.4725,0.6485,0.0305175,0,0,0,0,0,0
29,5712,0,438.498633450807,4.88671857590942,-1.0681125,0.305175,0.01525875,0,0,0,0,0,0
30,5712,0,436.113403712762,7.16736516390169,-0.617975,0.48065,-0.1297,0,0,0,0,0,0
31,5712,0,438.392993905299,6.18992136915038,-0.9231625,0.4043625,-0.213625,0,0,0,0,0,0
32,5712,0,437.086399526649,6.40676043624538,-1.1596625,0.511175,-0.10681125,0,0,0,0,0,0
33,5712,0,436.002204191174,2.93199778568918,-0.862125,0.396725,-0.07629375,0,0,0,0,0,0
34,5712,0,436.002204191174,6.73257503449582,-0.8926375,0.3738375,0.01525875,0,0,0,0,0,0
35,5712,0,437.414438115332,6.84155056565125,-0.991825,0.381475,-0.1449625,0,0,0,0,0,0
36,5712,0,434.701169788604,6.40676043624538,-0.7629375,0.640875,0.137325,0,0,0,0,0,0
37,5712,0,436.219043258269,5.21247757439907,-1.1444125,0.3204375,-0.2365125,0,0,0,0,0,0
38,5712,0,436.869560459554,4.34373131199922,-0.9231625,0.4653875,-0.1449625,0,0,0,0,0,0
39,5712,0,436.763920914047,6.51573596740082,-0.7019,0.6637625,-0.2746625,0,0,0,0,0,0
40,5712,0,438.826672039489,6.94997009919875,-1.0604875,0.3662125,0.267025,0,0,0,0,0,0
41,5712,0,436.113403712762,6.08150183560288,-0.991825,0.602725,-0.11444125,0,0,0,0,0,0
