Id,SessionId,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Thermometer,Barometer,Trigger
1,4126,0,-3.07855646953406,9.3274191429074,-1.716625,0.488275,-0.0305175,0,0,0,0,0,1
2,4126,0,-4.27318506133399,9.373529265789,-1.854,0.6332375,0.007629375,0,0,0,0,0,1
3,4126,0,-3.5838857753998,9.14368441856794,-1.983625,1.1901875,0.02288875,0,0,0,0,0,1
4,4126,0,-4.18120007129977,9.83298370450213,-1.69375,0.68665,-0.061035,0,0,0,0,0,1
5,4126,0,-3.40015105106035,9.46527900009423,-1.358,0.7019,-0.061035,0,0,0,0,0,1
6,4126,0,-3.07855646953406,10.2465632760626,-1.617375,0.823975,-0.007629375,0,0,0,0,0,1
7,4126,0,-3.5838857753998,9.09780955141533,-1.762375,0.7019,-0.1907375,0,0,0,0,0,1
8,4126,0,-4.27318506133399,8.86796470419427,-1.777625,0.396725,-0.0305175,0,0,0,0,0,1
9,4126,0,-4.54890477570766,8.86796470419427,-1.541125,0.7171625,-0.04577625,0,0,0,0,0,1
10,4126,0,-3.9515904798077,8.82208983704165,-1.48775,0.5722,0,0,0,0,0,0,1
11,4126,0,-4.31905992848661,8.2706504082943,-1.701375,0.5950875,-0.0381475,0,0,0,0,0,1
12,4126,0,-3.40015105106035,9.64924898016268,-1.60975,0.6713875,-0.10681125,0,0,0,0,0,1
13,4126,0,-3.5838857753998,8.45462038836274,-1.838625,0.7782,0.213625,0,0,0,0,0,1
14,4126,0,-3.67587076543402,9.00582456138111,-1.617375,0.7553125,0.1602125,0,0,0,0,0,1
15,4126,0,-2.61910203082093,10.0625932959942,-1.5335,0.7095375,-0.068665,0,0,0,0,0,1
16,4126,0,-4.22731019418137,9.23566940860217,-1.731875,0.6485,-0.175475,0,0,0,0,0,1
17,4126,0,-3.44602591821296,10.0625932959942,-1.854,0.6485,0.05340625,0,0,0,0,0,1
18,4126,0,-2.43536730648147,8.86796470419427,-1.747125,0.5035375,-0.007629375,0,0,0,0,0,1
19,4126,0,-3.90571561265508,9.28154427575478,-1.846375,0.5035375,0.02288875,0,0,0,0,0,1
20,4126,0,-3.44602591821296,8.82208983704165,-1.747125,0.694275,0.08392375,0,0,0,0,0,0
21,4126,0,-4.04357546984192,9.05193468426271,-1.640375,0.6790125,-0.16785,0,0,0,0,0,0
22,4126,0,-4.27318506133399,10.1087034188758,-1.6785,1.0147125,0.0305175,0,0,0,0,0,0
23,4126,0,-3.99746534696031,9.64924898016268,-1.5335,0.8010875,-0.08392375,0,0,0,0,0,0
24,4126,0,-3.67587076543402,8.6383551127022,-1.57925,0.61035,0.1602125,0,0,0,0,0,0
25,4126,0,-4.22731019418137,8.91407482707587,-1.8845,0.5722,-0.04577625,0,0,0,0,0,0
