Id,SessionId,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Thermometer,Barometer,Trigger
1,2121,0,-3.81966068944465,171.796944712345,-2.3804,0,-0.24414,0,0,0,0,0,1
2,2121,0,-5.26248523422191,173.495305652402,-1.9531,-0.24414,-0.30518,0,0,0,0,0,1
3,2121,0,-1.44296361220326,177.745553859608,-1.8311,0.36621,0.12207,0,0,0,0,0,1
4,2121,0,1.27319705191055,174.772987628802,-1.4038,0.85449,-0.061035,0,0,0,0,0,1
5,2121,0,0.50928229744987,177.745553859608,-2.4414,1.2207,0.061035,0,0,0,0,0,1
6,2121,0,-7.6391475446068,174.68607048755,-2.4414,1.2207,0.30518,0,0,0,0,0,1
7,2121,0,-7.21481806101629,174.599153346298,-1.6479,1.0376,0.48828,0,0,0,0,0,1
8,2121,0,-2.5463245701081,175.103272765558,-1.9531,0.48828,-0.18311,0,0,0,0,0,1
9,2121,0,3.31032624171003,177.310968153349,-2.1362,0.30518,0.18311,0,0,0,0,0,1
10,2121,0,0.848798034607034,177.988921855112,-2.2583,0.30518,-0.18311,0,0,0,0,0,1
11,2121,0,-7.12998693115469,175.694309326069,-2.3193,0.73242,-0.36621,0,0,0,0,0,1
12,2121,0,-6.70548361328167,175.016355624306,-1.709,0.48828,-0.36621,0,0,0,0,0,1
13,2121,0,-1.27319705191055,176.128895032327,-2.0752,0.91553,0.061035,0,0,0,0,0,1
14,2121,0,1.3580803320569,177.397885294601,-1.709,1.2207,0.061035,0,0,0,0,0,1
15,2121,0,-1.78249673278867,176.215812173579,-2.9297,1.0376,0.12207,0,0,0,0,0,1
16,2121,0,-4.58348852676408,175.277107048061,-2.3804,0.91553,0.061035,0,0,0,0,0,1
17,2121,0,-3.81966068944465,176.546097310335,-1.709,1.0376,-0.42725,0,0,0,0,0,1
18,2121,0,-1.78249673278867,174.425319063795,-1.6479,0.67139,-0.48828,0,0,0,0,0,1
19,2121,0,1.01856459489974,176.041977891075,-1.8921,0.91553,-0.30518,0,0,0,0,0,1
20,2121,0,-3.81966068944465,175.955060749824,-2.2583,0.79346,-0.24414,0,0,0,0,0,1
21,2121,0,-5.26248523422191,174.859904770053,-1.8921,0.73242,0.061035,0,0,0,0,0,1
22,2121,0,-3.98932294916786,174.772987628802,-2.1362,0.73242,0,0,0,0,0,0,1
23,2121,0,-0.848798034607034,176.546097310335,-2.0142,0.61035,0.12207,0,0,0,0,0,1
24,2121,0,1.27319705191055,177.067600157845,-2.0752,0.73242,0.18311,0,0,0,0,0,1
25,2121,0,-2.97082788798112,176.041977891075,-2.8076,0.67139,0,0,0,0,0,0,0
26,2121,0,-4.58348852676408,175.868143608572,-2.3193,0.79346,-0.18311,0,0,0,0,0,0
27,2121,0,-4.24399017303517,175.781226467321,-1.6479,0.54932,-0.61035,0,0,0,0,0,0
28,2121,0,-1.61271278906771,175.364024189313,-1.3428,0.85449,0,0,0,0,0,0,0
29,2121,0,-2.80099179397541,175.450941330564,-1.9531,0.54932,-0.061035,0,0,0,0,0,0
30,2121,0,-3.56499346557734,175.955060749824,-2.0142,0.67139,0.36621,0,0,0,0,0,0
31,2121,0,-5.34749019836601,173.580484450829,-1.9531,0.61035,0.12207,0,0,0,0,0,0
32,2121,0,-1.52784689234961,177.224051012098,-1.5869,0.79346,0.67139,0,0,0,0,0,0
33,2121,0,-1.44296361220326,177.902004713861,-2.3193,1.0986,-0.42725,0,0,0,0,0,0
34,2121,0,-0.424399017303517,176.633014451587,-2.0142,0.85449,0.24414,0,0,0,0,0,0
35,2121,0,-3.64982459543895,175.016355624306,-2.4414,0.85449,-0.30518,0,0,0,0,0,0
36,2121,0,-2.20682621637919,175.537858471816,-2.0752,0.61035,-0.30518,0,0,0,0,0,0
37,2121,0,-0.933681314753387,175.103272765558,-1.9531,1.2817,-0.30518,0,0,0,0,0,0
38,2121,0,-0.169759606921407,177.745553859608,-2.3193,0.79346,0.12207,0,0,0,0,0,0
39,2121,0,-2.20682621637919,176.215812173579,-2.3193,0.36621,0.12207,0,0,0,0,0,0
40,2121,0,-5.68698855209493,174.425319063795,-2.0752,0.48828,0.36621,0,0,0,0,0,0
41,2121,0,-4.66831965662569,175.868143608572,-1.8311,0.97656,0.18311,0,0,0,0,0,0
42,2121,0,-2.80099179397541,175.694309326069,-2.1973,0.67139,0.42725,0,0,0,0,0,0
43,2121,0,-3.56499346557734,175.103272765558,-2.3193,0.97656,-0.12207,0,0,0,0,0,0
44,2121,0,-0.50928229744987,176.459180169083,-2.5024,0.30518,-0.061035,0,0,0,0,0,0
45,2121,0,-3.31032624171003,173.071150003094,-2.6245,0.30518,-0.061035,0,0,0,0,0,0
46,2121,0,-3.90449181930626,175.016355624306,-2.4414,0.91553,-0.42725,0,0,0,0,0,0
47,2121,0,-2.71616066411381,176.633014451587,-1.77,0.67139,-0.12207,0,0,0,0,0,0
48,2121,0,-0.339515737157163,177.224051012098,-2.0142,0.67139,0.061035,0,0,0,0,0,0
49,2121,0,1.27319705191055,176.30272931483,-2.1973,0.61035,-0.18311,0,0,0,0,0,0
50,2121,0,-4.49865739690248,176.459180169083,-2.1973,0.67139,0.18311,0,0,0,0,0,0
51,2121,0,-3.56499346557734,173.921199644535,-2.1362,0.97656,0.061035,0,0,0,0,0,0
52,2121,0,-0.169759606921407,176.893765875342,-2.1362,1.0376,0.061035,0,0,0,0,0,0
53,2121,0,-1.78249673278867,175.190189906809,-2.1973,0.30518,-0.30518,0,0,0,0,0,0
54,2121,0,-1.52784689234961,177.658636718356,-2.1973,0.24414,-0.30518,0,0,0,0,0,0
55,2121,0,-2.29183118052329,175.624775613068,-2.1362,0.85449,0,0,0,0,0,0,0
56,2121,0,-1.52784689234961,175.103272765558,-2.1362,0.97656,0,0,0,0,0,0,0
57,2121,0,0,178.840709839378,-2.2583,0.97656,0.30518,0,0,0,0,0,0
58,2121,0,-0.848798034607034,176.980683016593,-1.6479,0.54932,0.24414,0,0,0,0,0,0
59,2121,0,-2.5463245701081,177.310968153349,-2.0752,0.48828,0.061035,0,0,0,0,0,0
60,2121,0,-2.20682621637919,175.364024189313,-2.5024,0.85449,-0.061035,0,0,0,0,0,0
61,2121,0,-4.24399017303517,174.599153346298,-2.1973,0.54932,0.18311,0,0,0,0,0,0
62,2121,0,-3.05565901784272,176.041977891075,-2.0142,0.67139,0,0,0,0,0,0,0
63,2121,0,-1.01856459489974,175.694309326069,-1.9531,0.61035,0.24414,0,0,0,0,0,0
64,2121,0,-3.39515737157163,173.239769257123,-2.0142,0.54932,-0.67139,0,0,0,0,0,0
65,2121,0,-4.07432791331196,174.929438483054,-1.3428,0.73242,0.30518,0,0,0,0,0,0
66,2121,0,-4.07432791331196,174.68607048755,-2.0752,0.48828,0,0,0,0,0,0,0
67,2121,0,-2.03716395665598,174.425319063795,-2.1362,0.61035,0.36621,0,0,0,0,0,0
68,2121,0,-3.81966068944465,174.18195106829,-2.0752,0.48828,0.061035,0,0,0,0,0,0
69,2121,0,-4.32882130289677,172.900792406241,-1.9531,0.42725,-0.18311,0,0,0,0,0,0
70,2121,0,-5.51715245808922,176.041977891075,-2.1973,0.91553,0,0,0,0,0,0,0
71,2121,0,-1.1883137717642,177.484802435853,-1.8311,0.61035,-0.48828,0,0,0,0,0,0
72,2121,0,-2.4614934402465,174.599153346298,-2.2583,0.61035,0,0,0,0,0,0,0
73,2121,0,-2.80099179397541,176.459180169083,-2.2583,0.91553,0.54932,0,0,0,0,0,0
74,2121,0,-1.44296361220326,175.277107048061,-1.8921,0.85449,0,0,0,0,0,0,0
75,2121,0,-3.73465572530055,176.459180169083,-2.2583,0.54932,0.12207,0,0,0,0,0,0
76,2121,0,-4.41382626704088,173.495305652402,-2.3193,0.79346,0.18311,0,0,0,0,0,0
77,2121,0,-3.48016233571574,174.772987628802,-2.6855,0.85449,-0.12207,0,0,0,0,0,0
78,2121,0,-1.78249673278867,178.510424702622,-2.4414,0.85449,-0.30518,0,0,0,0,0,0
79,2121,0,-1.10344787504609,175.624775613068,-2.3193,1.0376,-0.24414,0,0,0,0,0,0
80,2121,0,2.20682621637919,177.745553859608,-2.0752,0.67139,-0.18311,0,0,0,0,0,0
81,2121,0,-2.20682621637919,175.537858471816,-2.0752,0.91553,-0.42725,0,0,0,0,0,0
82,2121,0,1.1883137717642,172.56181555536,-1.8921,0.67139,0.061035,0,0,0,0,0,0
83,2121,0,-4.15915904317357,176.372263027832,-2.7466,0.30518,-0.24414,0,0,0,0,0,0
84,2121,0,-0.169759606921407,176.30272931483,-2.0752,0.73242,0,0,0,0,0,0,0
85,2121,0,1.86732786265027,176.372263027832,-2.0752,0.54932,-0.061035,0,0,0,0,0,0
86,2121,0,-3.73465572530055,178.42350756137,-2.1973,0.85449,0.061035,0,0,0,0,0,0
87,2121,0,2.88599675811952,176.372263027832,-1.9531,0.73242,-0.18311,0,0,0,0,0,0
88,2121,0,-3.81966068944465,175.624775613068,-1.9531,0.97656,-0.18311,0,0,0,0,0,0
89,2121,0,-5.60215742223333,174.772987628802,-1.9531,0.79346,0.12207,0,0,0,0,0,0
90,2121,0,-6.02648690582384,175.277107048061,-2.1973,1.0986,0.061035,0,0,0,0,0,0
91,2121,0,-1.01856459489974,176.372263027832,-2.3804,0.85449,-0.12207,0,0,0,0,0,0
92,2121,0,-1.86732786265027,176.980683016593,-2.2583,0.61035,0.48828,0,0,0,0,0,0
93,2121,0,-5.85665081181813,176.215812173579,-2.3193,0.91553,-0.48828,0,0,0,0,0,0
94,2121,0,-2.97082788798112,175.955060749824,-2.2583,0.54932,-0.18311,0,0,0,0,0,0
95,2121,0,0.169759606921407,175.103272765558,-2.3193,0.97656,-0.24414,0,0,0,0,0,0
96,2121,0,-2.29183118052329,177.484802435853,-2.0142,0.79346,-0.67139,0,0,0,0,0,0
97,2121,0,-2.20682621637919,174.095033927039,-2.0752,0.79346,-0.24414,0,0,0,0,0,0
98,2121,0,-3.05565901784272,176.633014451587,-1.9531,0.54932,-0.18311,0,0,0,0,0,0
99,2121,0,-1.44296361220326,175.781226467321,-1.8921,0.91553,0.24414,0,0,0,0,0,0
100,2121,0,-4.66831965662569,175.537858471816,-2.2583,1.0376,0,0,0,0,0,0,0
101,2121,0,-2.29183118052329,175.955060749824,-2.0752,0.67139,-0.061035,0,0,0,0,0,0
102,2121,0,-5.17765410436031,174.929438483054,-1.8311,0.61035,-0.61035,0,0,0,0,0,0
103,2121,0,-4.66831965662569,176.893765875342,-1.77,0.54932,-0.30518,0,0,0,0,0,0
104,2121,0,-2.97082788798112,173.834282503284,-2.3193,0.48828,-0.54932,0,0,0,0,0,0
105,2121,0,-2.20682621637919,173.663924906431,-1.9531,0.79346,0,0,0,0,0,0,0
106,2121,0,-2.03716395665598,176.30272931483,-2.0142,0.61035,-0.42725,0,0,0,0,0,0
107,2121,0,-1.69759606921407,175.103272765558,-2.0142,0.73242,-0.061035,0,0,0,0,0,0
108,2121,0,-0.848798034607034,175.364024189313,-1.709,0.61035,0.12207,0,0,0,0,0,0
109,2121,0,-3.90449181930626,176.372263027832,-2.2583,0.85449,0.36621,0,0,0,0,0,0
110,2121,0,-3.39515737157163,177.815087572609,-2.0752,0.91553,0.061035,0,0,0,0,0,0
111,2121,0,-3.14049014770432,175.868143608572,-2.0752,0.79346,0.061035,0,0,0,0,0,0
112,2121,0,-2.88599675811952,177.137133870846,-2.5024,0.79346,-0.24414,0,0,0,0,0,0
113,2121,0,-4.32882130289677,176.459180169083,-1.8921,0.73242,-0.42725,0,0,0,0,0,0
114,2121,0,-1.27319705191055,175.190189906809,-2.3193,0.79346,0,0,0,0,0,0,0
115,2121,0,-2.03716395665598,174.008116785787,-1.8921,0.79346,-0.061035,0,0,0,0,0,0
116,2121,0,-1.01856459489974,176.980683016593,-2.0752,0.48828,0,0,0,0,0,0,0
