Id,SessionId,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Thermometer,Barometer,Trigger
1,3512,0.526053609132849,0,-1.0998830836443,-2.1362,-0.30518,-0.18311,0,0,0,0,0,1
2,3512,-4.39972821758407,0,-1.72161574748882,-1.5259,-0.18311,0.61035,0,0,0,0,0,1
3,3512,0.478228773002527,0,-1.76941120116811,-2.3804,-0.18311,-0.85449,0,0,0,0,0,1
4,3512,-3.39543604129836,0,-0.57387844526317,-1.8921,0.12207,0.24414,0,0,0,0,0,1
5,3512,0.621703281393492,0,-1.24336738618561,-1.9531,0.12207,-1.0986,0,0,0,0,0,1
6,3512,1.72161574748882,0,-0.478228773002527,-1.9531,0.24414,0.24414,0,0,0,0,0,1
7,3512,2.34334841133335,0,-2.29555295765406,-2.1362,0.42725,-0.24414,0,0,0,0,0,1
8,3512,-1.0998830836443,0,-2.00858435257144,-1.8311,0.24414,-0.30518,0,0,0,0,0,1
9,3512,-1.53033599126822,0,-2.00858435257144,-2.1362,0.48828,0.12207,0,0,0,0,0,1
10,3512,0.478228773002527,0,-1.14777647882703,-2.0142,0.12207,-0.18311,0,0,0,0,0,1
11,3512,2.43893931869192,0,-1.05208762996501,-2.3193,0.30518,-0.12207,0,0,0,0,0,1
12,3512,0.478228773002527,0,-1.4346471424062,-2.0142,0.36621,-0.061035,0,0,0,0,0,1
13,3512,1.62602484013024,0,-1.67382029380953,-1.709,0.42725,-0.30518,0,0,0,0,0,1
14,3512,-1.4346471424062,0,-1.53033599126822,-1.6479,0.24414,-0.30518,0,0,0,0,0,1
15,3512,0.14346471424062,0,-1.67382029380953,-2.0142,0.42725,-0.54932,0,0,0,0,0,1
16,3512,-1.29126078136834,0,-2.53462816755394,-2.1362,0.24414,-0.73242,0,0,0,0,0,1
17,3512,-2.29555295765406,0,-1.38685168872692,-2.1362,0.061035,-1.8921,0,0,0,0,0,1
18,3512,3.63451125119824,0,-1.53033599126822,-2.1973,0,-2.7466,0,0,0,0,0,1
19,3512,-2.96498313367443,0,-1.96078889889215,-2.0142,1.0376,0.36621,0,0,0,0,0,1
20,3512,6.79087208259671,0,-0.57387844526317,-1.8921,0.79346,0.18311,0,0,0,0,0,1
21,3512,-3.68240464638097,0,-2.58242362123323,-1.9531,-0.18311,-2.0142,0,0,0,0,0,1
22,3512,0.478228773002527,0,-0.765167995634112,-2.2583,0.91553,2.3804,0,0,0,0,0,0
23,3512,1.00429217628572,0,-1.48254053758894,-2.1362,0.24414,-1.77,0,0,0,0,0,0
24,3512,-4.35193276390479,0,-2.39114386501264,-1.4648,0.91553,0.79346,0,0,0,0,0,0
