Id,SessionId,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Thermometer,Barometer,Trigger
1,5721,0,604.556540484605,6.90377257437676,-0.97656,0.12207,-0.061035,0,0,0,0,0,1
2,5721,0,605.454092395432,4.50263678443903,-0.97656,0.48828,-0.24414,0,0,0,0,0,1
3,5721,0,600.351571258537,12.9075341915952,-1.2207,0.30518,-0.42725,0,0,0,0,0,1
4,5721,0,606.659025097638,8.70502401185886,-1.0376,0.30518,-0.24414,0,0,0,0,0,1
5,5721,0,605.454092395432,12.0069084728542,-0.79346,0.36621,-0.36621,0,0,0,0,0,1
6,5721,0,609.960294797051,12.6075305392091,-0.91553,0.36621,-0.30518,0,0,0,0,0,1
7,5721,0,600.652804434089,10.2062717969549,-0.67139,0.36621,0.12207,0,0,0,0,0,1
8,5721,0,607.556577008466,5.10301294616088,-1.0376,0.67139,-0.36621,0,0,0,0,0,1
9,5721,0,601.851589520468,14.4087819766912,-0.67139,0.30518,-0.30518,0,0,0,0,0,1
10,5721,0,605.755325570983,10.806279101727,-0.67139,0.54932,-0.061035,0,0,0,0,0,1
11,5721,0,609.659061621499,15.6094113478184,-1.0986,-0.061035,-0.36621,0,0,0,0,0,1
12,5721,0,609.659061621499,9.30564607821381,-0.91553,0.42725,-0.18311,0,0,0,0,0,1
13,5721,0,603.357755398226,16.2094186525906,-0.79346,0.54932,-0.36621,0,0,0,0,0,1
14,5721,0,595.851516472746,9.30564607821381,-1.0986,0.48828,0,0,0,0,0,0,1
15,5721,0,611.460313058981,11.7069048204681,-1.1597,0.36621,0,0,0,0,0,0,1
16,5721,0,598.851552996607,8.10501670708667,-0.67139,0.24414,-0.36621,0,0,0,0,0,1
17,5721,0,607.857810184017,14.4087819766912,-0.79346,0.42725,-0.12207,0,0,0,0,0,0
18,5721,0,604.857773660156,10.506275449341,-0.61035,0.36621,-0.30518,0,0,0,0,0,0
19,5721,0,607.255343832914,8.70502401185886,-1.2207,0.18311,-0.24414,0,0,0,0,0,0
20,5721,0,605.159006835708,7.50439464073172,-1.2207,0.54932,-0.24414,0,0,0,0,0,0
21,5721,0,604.556540484605,11.7069048204681,-0.54932,0.42725,-0.12207,0,0,0,0,0,0
22,5721,0,604.556540484605,13.2075378439813,-0.91553,0.54932,0.061035,0,0,0,0,0,0
