Id,SessionId,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Thermometer,Barometer,Trigger
1,1731,0,-315.384869228863,-6.22377186914971,-2.471875,0.656125,0.4119875,0,0,0,0,0,1
2,1731,0,-315.311923904384,-6.52361554503682,-2.2735,0.732425,-0.16785,0,0,0,0,0,1
3,1731,0,-314.110245664273,-6.97357302024769,-2.0065,0.5874625,-0.0915525,0,0,0,0,0,1
4,1731,0,-317.185466975228,-4.79903450523542,-2.2965,0.5874625,-0.2365125,0,0,0,0,0,1
5,1731,0,-316.0605732872,-4.57405576762998,-2.40325,0.6637625,-0.1297,0,0,0,0,0,1
6,1731,0,-315.461653780947,-6.82345922092393,-2.426125,0.511175,-0.4043625,0,0,0,0,0,1
7,1731,0,-315.910843410637,-5.47397071805173,-2.8,0.473025,0.251775,0,0,0,0,0,1
8,1731,0,-315.384869228863,-5.99879313154427,-2.571125,0.3204375,0.29755,0,0,0,0,0,1
9,1731,0,-316.287087715848,-4.42394196830622,-2.2125,0.5798375,-0.137325,0,0,0,0,0,1
10,1731,0,-315.837898086157,-6.82345922092393,-2.204875,0.48065,0.0915525,0,0,0,0,0,1
11,1731,0,-316.137357839284,-4.04923335413744,-2.189625,0.5493125,0.1525875,0,0,0,0,0,1
12,1731,0,-316.659492793454,-7.04843795852936,-2.792375,0.5035375,-0.22125,0,0,0,0,0,1
13,1731,0,-316.210303163764,-4.72416956695374,-2.57875,1.0299625,-0.16785,0,0,0,0,0,1
14,1731,0,-314.110245664273,-4.94914830455918,-2.7695,0.4959125,0.396725,0,0,0,0,0,1
15,1731,0,-314.486489969483,-4.79903450523542,-2.571125,0.5950875,0.1525875,0,0,0,0,0,1
16,1731,0,-318.010900910128,-6.67372934436058,-2.51775,0.5950875,-0.0381475,0,0,0,0,0,1
17,1731,0,-315.085409475737,-5.09887818112253,-2.204875,0.6713875,0.4119875,0,0,0,0,0,1
18,1731,0,-316.962791774185,-5.5488356563334,-2.40325,0.6485,0.10681125,0,0,0,0,0,1
19,1731,0,-315.987627962721,-5.9239281932626,-2.380375,0.7019,-0.5340625,0,0,0,0,0,1
20,1731,0,-315.837898086157,-4.72416956695374,-2.4795,0.5950875,-0.2899125,0,0,0,0,0,1
21,1731,0,-315.085409475737,-4.87389944351709,-2.395625,0.4577625,0.0991825,0,0,0,0,0,0
22,1731,0,-316.659492793454,-3.74923610914616,-2.51775,0.61035,-0.2059875,0,0,0,0,0,0
23,1731,0,-315.311923904384,-6.29863680743138,-2.945,0.862125,-0.2365125,0,0,0,0,0,0
24,1731,0,-314.33676009292,-4.1993471534612,-2.235375,0.5950875,0.305175,0,0,0,0,0,0
25,1731,0,-314.71300439813,-5.9239281932626,-2.5025,0.4653875,0.434875,0,0,0,0,0,0
26,1731,0,-313.737840586666,-4.64892070591165,-2.4795,0.6332375,0.3128,0,0,0,0,0,0
27,1731,0,-315.384869228863,-5.99879313154427,-2.121,0.68665,0.137325,0,0,0,0,0,0
28,1731,0,-315.987627962721,-5.17412704216462,-2.059875,0.5798375,0.04577625,0,0,0,0,0,0
29,1731,0,-315.2351393523,-6.44875060675514,-2.883875,0.4653875,-0.4196125,0,0,0,0,0,0
