Id,SessionId,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Thermometer,Barometer,Trigger
1,6721,-1.39881916103239,0,-59.0031937425722,-2.0142,0.42725,0.36621,0,0,0,0,0,1
2,6721,-2.01429042456192,0,-58.6078528639319,-1.9531,0.30518,0,0,0,0,0,0,1
3,6721,-2.04230806074382,0,-57.7426865932844,-1.5259,0.18311,-0.18311,0,0,0,0,0,1
4,6721,-1.90239176717287,0,-58.6365007536885,-1.8311,0.30518,-0.48828,0,0,0,0,0,1
5,6721,-3.91668219173479,0,-58.9745458528156,-1.77,0.30518,-0.061035,0,0,0,0,0,1
6,6721,-2.60180134768907,0,-58.7797402024712,-2.3193,0.18311,-0.30518,0,0,0,0,0,1
7,6721,-2.5178630307024,0,-58.3328331222691,-1.5869,0.48828,-0.061035,0,0,0,0,0,1
8,6721,-1.73451513319954,0,-58.665148643445,-2.1362,0.42725,-0.30518,0,0,0,0,0,1
9,6721,-1.98633008415954,0,-58.0807316924116,-2.0752,0.36621,-0.12207,0,0,0,0,0,1
10,6721,-2.93755461563573,0,-58.6078528639319,-2.0752,0.73242,-0.30518,0,0,0,0,0,1
11,6721,-3.04945327302478,0,-58.5849345521267,-2.0752,0.73242,-0.12207,0,0,0,0,0,0
12,6721,-1.95836974375715,0,-58.0807316924116,-1.8311,0.36621,-0.36621,0,0,0,0,0,0
13,6721,-2.85361629864907,0,-58.4703429931005,-2.2583,0.18311,0,0,0,0,0,0,0
14,6721,-1.98633008415954,0,-59.1407036134036,-2.0752,0.42725,0.18311,0,0,0,0,0,0
15,6721,-2.37800403291097,0,-58.888602183546,-1.77,0,0,0,0,0,0,0,0
16,6721,-3.32917126860765,0,-58.9458979630591,-1.8311,-0.18311,-0.12207,0,0,0,0,0,0
17,6721,-3.44112722177621,0,-58.441695103344,-1.9531,0.42725,-0.061035,0,0,0,0,0,0
18,6721,-1.79049310978382,0,-59.1693515031601,-1.8311,0.18311,-0.12207,0,0,0,0,0,0
19,6721,-3.32917126860765,0,-58.441695103344,-1.9531,0.36621,-0.12207,0,0,0,0,0,0
20,6721,-2.15420671813287,0,-58.6078528639319,-1.709,0.24414,-0.061035,0,0,0,0,0,0
21,6721,-2.74171764126002,0,-58.6937965332015,-2.0142,0.36621,0.12207,0,0,0,0,0,0
22,6721,-1.00714521228096,0,-58.5276387726136,-1.9531,0.061035,-0.18311,0,0,0,0,0,0
23,6721,-1.73451513319954,0,-58.8599542937895,-2.1973,0.79346,0.36621,0,0,0,0,0,0
24,6721,-2.01429042456192,0,-58.5276387726136,-2.1362,0.54932,-0.12207,0,0,0,0,0,0
