Id,SessionId,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Thermometer,Barometer,Trigger
1,3211,0.338912111269063,0,-4.11533302109748,1.2207,-0.36621,-0.12207,0,0,0,0,0,1
2,3211,0.14524238168137,0,-3.67954638299697,1.8921,-0.18311,-0.061035,0,0,0,0,0,1
3,3211,-0.532571925347356,0,-4.21210839283493,1.1597,-0.12207,-0.061035,0,0,0,0,0,1
4,3211,-1.16199854650736,0,-4.30898291966638,1.5869,-0.54932,-0.12207,0,0,0,0,0,1
5,3211,0.338912111269063,0,-3.97007080839731,1.77,-0.18311,-0.061035,0,0,0,0,0,1
6,3211,-0.72623173942565,0,-3.43750879855935,1.2817,-0.36621,0,0,0,0,0,0,1
7,3211,0.0484154492950433,0,-4.40585744649782,1.709,-0.24414,-0.061035,0,0,0,0,0,1
8,3211,0.0968308985900866,0,-3.87319628156587,1.5259,-0.18311,-0.30518,0,0,0,0,0,1
9,3211,0.58098935774428,0,-3.43750879855935,1.2817,-0.24414,-0.061035,0,0,0,0,0,1
10,3211,-0.871484036616419,0,-3.38912111269063,0.97656,-0.67139,0.12207,0,0,0,0,0,1
11,3211,-0.774649171822573,0,-4.79315724363561,1.4038,-0.42725,0.18311,0,0,0,0,0,1
12,3211,-1.06512401967591,0,-3.24385889999046,1.5869,0.061035,-0.061035,0,0,0,0,0,1
13,3211,0.338912111269063,0,-3.72803322395969,1.5869,-0.24414,-0.48828,0,0,0,0,0,1
14,3211,-0.58098935774428,0,-3.67954638299697,1.9531,-0.24414,-0.12207,0,0,0,0,0,1
15,3211,-0.29049467887214,0,-3.48589648442808,1.2207,-0.48828,0.061035,0,0,0,0,0,1
16,3211,-0.242077246475217,0,-4.50263281823527,1.709,0.12207,-0.061035,0,0,0,0,0,1
17,3211,-1.11351170554464,0,-3.92168312252859,1.1597,-0.54932,-0.061035,0,0,0,0,0,1
18,3211,0.14524238168137,0,-3.34063427172791,1.4648,-0.24414,-0.18311,0,0,0,0,0,1
19,3211,0.677814307028727,0,-3.19547121412174,1.5869,-0.36621,-0.18311,0,0,0,0,0,1
20,3211,-0.629406790141203,0,-4.74476955776688,1.4038,-0.48828,-0.12207,0,0,0,0,0,1
21,3211,-0.677814307028727,0,-4.40585744649782,1.8921,0,-0.12207,0,0,0,0,0,1
22,3211,-0.677814307028727,0,-4.30898291966638,1.6479,-0.18311,0.30518,0,0,0,0,0,1
23,3211,1.4524238168137,0,-3.97007080839731,1.2817,-0.24414,-0.30518,0,0,0,0,0,0
24,3211,-0.43573706055351,0,-5.13206935490467,1.4038,-0.48828,-0.36621,0,0,0,0,0,0
25,3211,0.58098935774428,0,-4.3573706055351,1.77,-0.18311,-0.24414,0,0,0,0,0,0
26,3211,-0.919891553503943,0,-4.55102050410399,1.8311,-0.30518,0.061035,0,0,0,0,0,0
27,3211,0.0484154492950433,0,-3.29224658585919,1.5259,-0.61035,0.061035,0,0,0,0,0,0
28,3211,-0.72623173942565,0,-4.3573706055351,1.4038,-0.30518,0.18311,0,0,0,0,0,0
29,3211,-0.193659814078293,0,-4.06694533522876,1.5259,-0.18311,-0.24414,0,0,0,0,0,0
30,3211,1.30726075920753,0,-4.55102050410399,1.2207,0,-0.18311,0,0,0,0,0,0
31,3211,-1.64617287047659,0,-3.72803322395969,1.4038,-0.42725,0.12207,0,0,0,0,0,0
32,3211,-0.871484036616419,0,-4.06694533522876,1.5259,0,-0.061035,0,0,0,0,0,0
33,3211,-1.50091065777642,0,-3.77642090982842,1.4648,-0.12207,0.061035,0,0,0,0,0,0
34,3211,0.14524238168137,0,-4.74476955776688,1.2817,0,-0.12207,0,0,0,0,0,0
35,3211,0.0484154492950433,0,-3.77642090982842,2.0142,0,-0.12207,0,0,0,0,0,0
36,3211,-1.30726075920753,0,-5.76140673648008,1.9531,-0.36621,0.36621,0,0,0,0,0,0
37,3211,-0.968308985900866,0,-4.45424513236654,1.1597,0.061035,0,0,0,0,0,0,0
38,3211,-0.242077246475217,0,-4.74476955776688,1.5259,-0.61035,-0.12207,0,0,0,0,0,0
39,3211,-0.629406790141203,0,-4.88993261537306,1.8311,-0.30518,-0.12207,0,0,0,0,0,0
40,3211,-1.50091065777642,0,-4.06694533522876,1.2817,-0.12207,-0.36621,0,0,0,0,0,0
41,3211,-1.35564844507625,0,-5.18045704077339,1.5869,0.061035,0,0,0,0,0,0,0
42,3211,0.29049467887214,0,-3.19547121412174,1.4648,-0.12207,-0.12207,0,0,0,0,0,0
43,3211,-0.677814307028727,0,-4.30898291966638,1.9531,0.061035,0.18311,0,0,0,0,0,0
44,3211,-0.823066604219496,0,-3.82480859569714,1.8311,-0.30518,-0.061035,0,0,0,0,0,0
45,3211,-1.16199854650736,0,-3.43750879855935,1.77,0.18311,-0.12207,0,0,0,0,0,0
46,3211,-1.50091065777642,0,-3.72803322395969,1.2817,-0.67139,0,0,0,0,0,0,0
47,3211,0.338912111269063,0,-3.29224658585919,1.709,-0.18311,0.12207,0,0,0,0,0,0
48,3211,0.193659814078293,0,-4.3573706055351,1.0986,-0.48828,-0.061035,0,0,0,0,0,0
49,3211,-0.72623173942565,0,-4.11533302109748,1.5259,-0.30518,0,0,0,0,0,0,0
50,3211,-0.72623173942565,0,-4.11533302109748,1.4648,-0.061035,0,0,0,0,0,0,0
51,3211,-1.11351170554464,0,-3.87319628156587,1.5869,-0.24414,0.18311,0,0,0,0,0,0
52,3211,-0.0968308985900866,0,-4.30898291966638,1.2207,-0.42725,-0.12207,0,0,0,0,0,0
53,3211,-1.06512401967591,0,-4.40585744649782,1.0376,-0.12207,-0.12207,0,0,0,0,0,0
54,3211,-0.774649171822573,0,-3.34063427172791,1.3428,0.061035,0.42725,0,0,0,0,0,0
55,3211,-0.774649171822573,0,-4.01845849426604,1.5869,-0.36621,-0.18311,0,0,0,0,0,0
56,3211,0.193659814078293,0,-3.72803322395969,1.0376,0.12207,-0.12207,0,0,0,0,0,0
57,3211,0.823066604219496,0,-3.5343833253908,1.8311,-0.36621,-0.12207,0,0,0,0,0,0
58,3211,0.629406790141203,0,-4.16372070696621,1.8311,-0.42725,0.24414,0,0,0,0,0,0
59,3211,0.14524238168137,0,-3.92168312252859,1.4648,-0.48828,-0.061035,0,0,0,0,0,0
60,3211,0.774649171822573,0,-4.26059523379765,1.9531,-0.61035,-0.18311,0,0,0,0,0,0
61,3211,-0.58098935774428,0,-4.01845849426604,1.1597,0,0,0,0,0,0,0,0
62,3211,-0.629406790141203,0,-3.38912111269063,1.709,-0.24414,0.061035,0,0,0,0,0,0
63,3211,-1.21038623237608,0,-4.9868071422045,1.4648,-0.061035,0.061035,0,0,0,0,0,0
64,3211,0.0968308985900866,0,-4.16372070696621,1.4038,-0.36621,0.061035,0,0,0,0,0,0
65,3211,-1.16199854650736,0,-5.32571925347356,1.8921,-0.24414,0.061035,0,0,0,0,0,0
66,3211,-0.629406790141203,0,-3.38912111269063,1.709,-0.48828,0.30518,0,0,0,0,0,0
67,3211,-1.25877391824481,0,-4.45424513236654,1.4648,-0.24414,-0.12207,0,0,0,0,0,0
68,3211,-0.72623173942565,0,-3.97007080839731,1.0986,-0.48828,0.18311,0,0,0,0,0,0
69,3211,-0.532571925347356,0,-5.08368166903595,1.5259,0,0.24414,0,0,0,0,0,0
70,3211,-0.919891553503943,0,-4.40585744649782,1.6479,-0.12207,-0.061035,0,0,0,0,0,0
