Id,SessionId,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Thermometer,Barometer,Trigger
1,6221,-0.12589315153512,0,0.615485587474409,-1.28175,0.1602125,-0.07629375,0,0,0,0,0,1
2,6221,0.0139880483708751,0,0.92324986712893,-1.464875,0.0915525,-0.1831,0,0,0,0,0,1
3,6221,-0.461610609619587,0,0.92324986712893,-1.4115,0.10681125,-0.0915525,0,0,0,0,0,1
4,6221,-0.293755461563573,0,0.601491093328338,-1.091,0.0305175,-0.07629375,0,0,0,0,0,1
5,6221,-0.139880483708751,0,1.10509234735858,-1.20545,0.267025,-0.02288875,0,0,0,0,0,1
6,6221,-0.25178630307024,0,1.30090067384453,-1.20545,0.4119875,-0.3128,0,0,0,0,0,1
7,6221,-0.0139880483708751,0,1.07708903512156,-1.2665,0.2365125,-0.2059875,0,0,0,0,0,1
8,6221,-0.12589315153512,0,0.909212401148225,-1.396125,0.251775,-0.1831,0,0,0,0,0,1
9,6221,-0.167862310028453,0,0.937215713385244,-1.2359625,0.3128,-0.3356875,0,0,0,0,0,1
10,6221,-0.209824306549347,0,0.769339079411913,-1.25125,0.068665,0.0991825,0,0,0,0,0,1
11,6221,0.433635945272324,0,0.72736992091858,-1.091,0.3128,-0.07629375,0,0,0,0,0,1
12,6221,-0.181849642202084,0,0.699409580516196,-0.8926375,0.2441375,-0.488275,0,0,0,0,0,1
13,6221,-0.279760967417503,0,0.867243242654892,-1.1596625,0.1983625,-0.0381475,0,0,0,0,0,1
14,6221,-0.335717458084467,0,0.993150718134891,-1.12915,0.061035,-0.0915525,0,0,0,0,0,1
15,6221,-0.335717458084467,0,0.951181559641558,-1.396125,0.2059875,-0.1831,0,0,0,0,0,0
16,6221,0.0559529096807445,0,1.07708903512156,-1.335125,0.05340625,-0.2899125,0,0,0,0,0,0
17,6221,-0.335717458084467,0,0.741407386899285,-1.2359625,0.396725,-0.1831,0,0,0,0,0,0
18,6221,-0.419648613098693,0,1.1330240398712,-1.54875,0.3891,-0.1297,0,0,0,0,0,0
19,6221,0,0,0.979184871878577,-1.1673,0.1602125,-0.267025,0,0,0,0,0,0
20,6221,-0.307742793737204,0,1.16102735210822,-1.1062625,0.251775,-0.175475,0,0,0,0,0,0
21,6221,-0.489585273966849,0,0.937215713385244,-1.2665,0.305175,0,0,0,0,0,0,0
22,6221,-0.0699409580516196,0,0.92324986712893,-1.350375,0.3738375,-0.1907375,0,0,0,0,0,0
23,6221,-0.265773635243871,0,1.0071165643912,-1.121525,0.267025,0.05340625,0,0,0,0,0,0
24,6221,-0.181849642202084,0,0.657447583995302,-1.1062625,0.1983625,-0.1602125,0,0,0,0,0,0
25,6221,-0.363692122431729,0,0.559529096807445,-1.48775,0.175475,-0.07629375,0,0,0,0,0,0
26,6221,-0.265773635243871,0,0.839311550142265,-1.1062625,0.213625,-0.061035,0,0,0,0,0,0
27,6221,-0.0979184871878577,0,0.909212401148225,-1.1673,0.343325,0.02288875,0,0,0,0,0,0
28,6221,-0.25178630307024,0,1.03511987662822,-1.1901875,0.305175,0.11444125,0,0,0,0,0,0
29,6221,0.139880483708751,0,1.09105488137787,-1.1138875,0.267025,0.0305175,0,0,0,0,0,0
30,6221,0.461610609619587,0,0.72736992091858,-1.4115,0.175475,0,0,0,0,0,0,0
31,6221,-0.167862310028453,0,0.92324986712893,-1.07575,0.343325,-0.3662125,0,0,0,0,0,0
32,6221,-0.139880483708751,0,0.671434916168933,-1.434375,0.1602125,0.16785,0,0,0,0,0,0
33,6221,-0.419648613098693,0,0.951181559641558,-1.503,0.2288875,0.01525875,0,0,0,0,0,0
34,6221,-0.195836974375715,0,0.909212401148225,-1.1062625,0.01525875,-0.175475,0,0,0,0,0,0
35,6221,-0.181849642202084,0,1.0071165643912,-1.380875,-0.02288875,-0.2594,0,0,0,0,0,0
36,6221,-0.265773635243871,0,0.909212401148225,-1.18255,-0.10681125,-0.35095,0,0,0,0,0,0
37,6221,-0.307742793737204,0,0.839311550142265,-1.25125,0.05340625,-0.061035,0,0,0,0,0,0
38,6221,-0.0699409580516196,0,1.03511987662822,-1.1596625,0.2365125,-0.061035,0,0,0,0,0,0
39,6221,-0.25178630307024,0,0.951181559641558,-1.4725,0.2746625,-0.11444125,0,0,0,0,0,0
40,6221,-0.335717458084467,0,0.839311550142265,-1.45725,0.0381475,-0.251775,0,0,0,0,0,0
41,6221,0.0699409580516196,0,0.587503761154707,-1.1062625,0.343325,-0.0305175,0,0,0,0,0,0
42,6221,-0.25178630307024,0,0.601491093328338,-1.42675,0.305175,-0.05340625,0,0,0,0,0,0
43,6221,-0.111905819361489,0,0.839311550142265,-1.274125,0.07629375,-0.04577625,0,0,0,0,0,0
44,6221,-0.293755461563573,0,0.909212401148225,-1.213075,0.02288875,-0.11444125,0,0,0,0,0,0
45,6221,-0.657447583995302,0,0.909212401148225,-1.20545,0.29755,-0.2746625,0,0,0,0,0,0
46,6221,-0.37767945460536,0,0.92324986712893,-1.258875,0.3204375,-0.07629375,0,0,0,0,0,0
47,6221,-0.139880483708751,0,1.18903066434524,-1.625,0.2288875,-0.1297,0,0,0,0,0,0
48,6221,0.209824306549347,0,0.811308237905246,-1.3275,0.175475,-0.1297,0,0,0,0,0,0
49,6221,-0.335717458084467,0,1.24496566909489,-1.0147125,0.12207,-0.12207,0,0,0,0,0,0
50,6221,-0.349704790258098,0,0.72736992091858,-0.9765625,0.1831,-0.0991825,0,0,0,0,0,0
51,6221,-0.433635945272324,0,0.643460251821671,-1.4115,-0.0915525,-0.2594,0,0,0,0,0,0
52,6221,-0.531554432460182,0,0.615485587474409,-1.1978125,0.2059875,-0.1297,0,0,0,0,0,0
53,6221,-0.349704790258098,0,0.685422248342565,-1.4115,0.1831,-0.175475,0,0,0,0,0,0
54,6221,0.181849642202084,0,0.769339079411913,-1.48775,-0.0305175,-0.08392375,0,0,0,0,0,0
55,6221,-0.72736992091858,0,1.23099982283857,-1.0604875,0.396725,0.01525875,0,0,0,0,0,0
56,6221,-0.419648613098693,0,0.895246554891911,-1.213075,0.1525875,-0.1525875,0,0,0,0,0,0
57,6221,-0.0839311550142265,0,0.881280708635597,-1.2207,0.1297,0.05340625,0,0,0,0,0,0
58,6221,-0.0139880483708751,0,0.839311550142265,-1.2283375,0.488275,0.01525875,0,0,0,0,0,0
59,6221,-0.209824306549347,0,0.62947291964804,-1.2435875,0.213625,-0.1297,0,0,0,0,0,0
60,6221,-0.419648613098693,0,1.04908572288454,-1.18255,0.29755,-0.2746625,0,0,0,0,0,0
61,6221,0.391673948751431,0,0.811308237905246,-1.1596625,0.4501375,-0.2594,0,0,0,0,0,0
62,6221,-0.265773635243871,0,0.797342391648932,-1.34275,0.2365125,0.05340625,0,0,0,0,0,0
63,6221,-0.209824306549347,0,1.09105488137787,-1.136775,0.2288875,-0.1525875,0,0,0,0,0,0
64,6221,-0.0839311550142265,0,0.937215713385244,-1.0147125,0.3356875,-0.12207,0,0,0,0,0,0
65,6221,-0.0979184871878577,0,0.839311550142265,-1.2359625,0.10681125,-0.3662125,0,0,0,0,0,0
66,6221,-0.0979184871878577,0,0.685422248342565,-1.213075,0.3891,-0.1449625,0,0,0,0,0,0
67,6221,0,0,0.993150718134891,-1.442,0.137325,-0.061035,0,0,0,0,0,0
68,6221,-0.349704790258098,0,0.643460251821671,-1.2665,0.068665,0.1602125,0,0,0,0,0,0
69,6221,-0.237798970896609,0,0.573516428981076,-1.2665,0.175475,-0.1297,0,0,0,0,0,0
70,6221,-0.265773635243871,0,0.951181559641558,-1.289375,0.137325,-0.3662125,0,0,0,0,0,0
71,6221,-0.12589315153512,0,0.979184871878577,-1.37325,0.1907375,-0.137325,0,0,0,0,0,0
72,6221,-0.335717458084467,0,1.04908572288454,-1.174925,0.0991825,-0.0305175,0,0,0,0,0,0
73,6221,-0.433635945272324,0,1.0071165643912,-1.419125,0.526425,-0.068665,0,0,0,0,0,0
74,6221,0.0839311550142265,0,0.671434916168933,-1.20545,0.2594,-0.4119875,0,0,0,0,0,0
